player_id,player,known_name,team,fpl_team_logo_url,position,season,fpl_minutes,fpl_goals,fpl_assists,fpl_clean_sheets,fpl_goals_conceded,fpl_saves,fpl_price_gbp,photo_url
201,Daniel Muñoz Mejía,Muñoz,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,257,0,0,0,4,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p247348.png
467,Matz Sels,Sels,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Goalkeeper,2026-27,450,0,0,1,5,11,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p85633.png
468,John Victor Maciel Furtado,John,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Goalkeeper,2026-27,0,0,0,0,0,0,4500000,
469,Neco Williams,N.Williams,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,450,0,1,1,5,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p215136.png
470,Felipe Rodrigues da Silva,Morato,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p485047.png
471,Nikola Milenković,Milenković,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,270,0,0,1,3,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p227444.png
472,Murillo Costa dos Santos,Murillo,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,449,0,1,1,5,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p575476.png
473,Ola Aina,Aina,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,306,0,0,1,3,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p159506.png
474,Jair Paula da Cunha Filho,Jair Cunha,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,360,0,0,1,4,0,4500000,
475,Nicolò Savona,Savona,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,0,0,0,0,0,0,4500000,
476,Omar Richards,O.Richards,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p204822.png
477,Zach Abbott,Abbott,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p549067.png
478,Luca Netz,Netz,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,27,0,0,0,1,0,4400000,
479,Tyler Bindon,Bindon,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,0,0,0,0,0,0,4000000,
480,Morgan Gibbs-White,Gibbs-White,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,450,1,2,1,5,0,8000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p222531.png
482,Callum Hudson-Odoi,Hudson-Odoi,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,1,0,0,0,0,0,5800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p209046.png
483,Dan Ndoye,Ndoye,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,316,1,0,1,3,0,5500000,
484,Omari Hutchinson,Hutchinson,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,0,0,0,0,0,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p503301.png
485,Dilane Bakwa,Bakwa,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,0,0,0,0,0,0,5500000,
486,James McAtee,McAtee,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,416,0,0,2,4,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p432714.png
487,Nicolás Domínguez,Dominguez,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,1,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p250199.png
488,Ibrahim Sangaré,I.Sangaré,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,105,0,0,0,1,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p210462.png
489,Ryan Yates,Yates,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p204968.png
490,Chris Wood,Wood,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Forward,2026-27,62,0,0,0,1,0,5800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p60689.png
491,Igor Jesus Maciel da Cruz,Igor Jesus,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Forward,2026-27,257,1,0,0,3,0,5800000,
493,Arnaud Kalimuendo,Kalimuendo,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Forward,2026-27,1,0,0,0,0,0,5400000,
558,Xaver Schlager,Schlager,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Midfielder,2026-27,376,0,0,1,5,0,5000000,
581,Ousmane Diomande,Diomande,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Defender,2026-27,163,0,0,0,2,0,5400000,
590,Steven Benda,Benda,Nott'm Forest,https://resources.premierleague.com/premierleague/badges/70/t17.png,Goalkeeper,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p428971.png
112,Jan Paul van Hecke,Van Hecke,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,450,1,0,2,8,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p469142.png
147,Tosin Adarabioyo,Tosin,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,5,0,0,0,0,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p109646.png
401,Omar Marmoush,Marmoush,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Forward,2026-27,339,0,0,2,5,0,7000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p438234.png
403,Sávio Moreira de Oliveira,Sávio,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,240,0,0,2,3,0,6500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p510281.png
455,Sandro Tonali,Tonali,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,427,0,0,2,8,0,5300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p432422.png
494,Guglielmo Vicario,Vicario,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Goalkeeper,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p184254.png
495,Brandon Austin,Austin,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p214572.png
496,Antonín Kinský,Kinsky,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Goalkeeper,2026-27,450,0,0,2,8,12,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p485055.png
497,Martin Dubravka,Dubravka,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p67089.png
498,Marcos Senesi Barón,Senesi,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,90,0,0,0,3,0,5800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p221466.png
499,Pedro Porro Sauceda,Pedro Porro,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,198,0,0,1,2,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p441164.png
500,Cristian Romero,Romero,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p221632.png
502,Andrew Robertson,Robertson,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,366,0,1,1,7,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p122798.png
503,Micky van de Ven,Van de Ven,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,360,0,0,2,5,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p491279.png
505,Djed Spence,Spence,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p232859.png
506,Destiny Udogie,Udogie,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,86,0,0,1,1,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p487053.png
507,Ashley Phillips,Phillips,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p548308.png
508,Ben Davies,Davies,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,0,0,0,0,0,0,3900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p115556.png
509,Jun'ai Byfield,Byfield,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,0,0,0,0,0,0,4000000,
510,James Rowswell,Rowswell,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,0,0,0,0,0,0,4000000,
511,João Victor de Souza Menezes,Souza,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Defender,2026-27,0,0,0,0,0,0,4000000,
512,Mohammed Kudus,Kudus,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,123,0,1,0,3,0,6500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p460842.png
513,Xavi Simons,Xavi,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,0,0,0,0,0,0,5900000,
514,Mathys Tel,Tel,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,257,0,0,1,4,0,5700000,https://resources.premierleague.com/premierleague/photos/players/110x140/p511499.png
515,James Maddison,Maddison,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,59,0,0,0,2,0,6300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p172780.png
516,Rodrigo Bentancur,Bentancur,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,370,0,0,2,6,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p202993.png
517,Wilson Odobert,Odobert,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,0,0,0,0,0,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p550839.png
518,Pape Matar Sarr,P.M.Sarr,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,0,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p482442.png
519,Conor Gallagher,Gallagher,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,134,1,0,1,2,0,5300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p232787.png
520,Lucas Bergvall,Bergvall,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,78,0,0,0,2,0,5300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p570526.png
521,Dejan Kulusevski,Kulusevski,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,0,0,0,0,0,0,6500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p445044.png
522,Archie Gray,Gray,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,307,0,0,1,7,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p547701.png
523,Mikey Moore,Moore,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,89,0,0,0,4,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p499721.png
524,Callum Olusesi,Olusesi,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,0,0,0,0,0,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p499726.png
525,Mateus Fernandes,Fernandes,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,249,0,0,1,4,0,5700000,https://resources.premierleague.com/premierleague/photos/players/110x140/p551226.png
526,Dominic Solanke-Mitchell,Solanke,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Forward,2026-27,170,0,0,1,1,0,5800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p154566.png
527,Richarlison de Andrade,Richarlison,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Forward,2026-27,67,0,0,0,3,0,5900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p212319.png
528,Dane Scarlett,Scarlett,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Forward,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p490145.png
578,Mykhailo Mudryk,Mudryk,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,16,0,0,0,0,0,5300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p465920.png
601,Luca Williams-Barnett,Williams-Barnett,Spurs,https://resources.premierleague.com/premierleague/badges/70/t6.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,
501,Kevin Danso,Danso,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,270,0,0,0,8,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p135720.png
529,Robin Roefs,Roefs,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Goalkeeper,2026-27,450,0,0,1,10,6,4900000,
530,Anthony Patterson,Patterson,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,
531,Melker Ellborg,Ellborg,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Goalkeeper,2026-27,0,0,0,0,0,0,4500000,
532,Daniel Ballard,Ballard,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,450,0,0,1,10,0,4900000,
533,Nordi Mukiele,Mukiele,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,360,0,0,1,8,0,5400000,
534,Trai Hume,Hume,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,206,0,0,1,2,0,4300000,
535,Omar Alderete,Alderete,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,23,0,0,0,1,0,4800000,
536,Reinildo Mandava,Reinildo,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,360,0,0,1,5,0,4400000,
537,Jenson Seelt,Seelt,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,0,0,0,0,0,0,4500000,
538,Leo Fuhr Hjelde,Hjelde,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p477547.png
539,Luke O'Nien,O'Nien,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,66,0,0,0,1,0,3900000,
540,Arthur Masuaku,Masuaku,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p105717.png
541,Thomas Meunier,Meunier,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,396,0,1,1,8,0,4500000,
542,Enzo Le Fée,E.Le Fée,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,438,1,1,1,9,0,5700000,
543,Habib Diarra,Diarra,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,28,0,1,0,1,0,5400000,
544,Granit Xhaka,Xhaka,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,450,0,1,1,10,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p84450.png
545,Noah Sadiki,Sadiki,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,410,0,0,1,9,0,4900000,
546,Simon Adingra,Adingra,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,0,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p535818.png
547,Romaine Mundle,Mundle,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,1,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p461199.png
548,Chris Rigg,Rigg,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,17,0,0,0,1,0,4900000,
549,Chemsdine Talbi,Talbi,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,31,0,0,0,1,0,5300000,
550,Djiamgone Jocelin Ta Bi,Jocelin.T,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,0,0,0,0,0,0,5000000,
551,Nilson Angulo,N.Angulo,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,313,1,1,1,7,0,5000000,
552,Brian Brobbey,Brobbey,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Forward,2026-27,399,3,0,1,9,0,5700000,
553,Wilson Isidor,Isidor,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Forward,2026-27,117,1,1,0,3,0,5500000,
612,Dayann Méthalie,Methalie,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Defender,2026-27,90,0,0,0,5,0,4500000,
613,Jules Ahoka,Ahoka,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,
646,Malick Fofana,Fofana,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Midfielder,2026-27,60,0,0,0,2,0,5500000,
651,Juan Angulo,J.Angulo,Sunderland,https://resources.premierleague.com/premierleague/badges/70/t56.png,Forward,2026-27,0,0,0,0,0,0,4500000,
